3f67a9e9-2c03-4c7e-b0a8-2492034829bf	6be51bca-bc84-43b1-9cb7-046a44e67d87	2023-03-20 23:13:01.7567+00	2023-03-20 23:13:01.7567+00	\N	\N	(32.7004,-97.6039)	32.7004	-97.6039	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
7b760f83-38ac-4eac-bfae-d02fd03c9961	b7940729-36fb-4f59-8ff4-69ec7f2f331c	2023-03-20 23:13:02.760663+00	2023-03-20 23:13:02.760663+00	\N	\N	(45.8817,-95.382)	45.8817	-95.382	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
73ddffb6-bc46-4eee-aef8-4307589e49cb	f659d5a2-3cd4-4489-825a-ab8706b84e37	2023-03-20 23:13:03.784128+00	2023-03-20 23:13:03.784128+00	\N	\N	(31.3048,-92.5089)	31.3048	-92.5089	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
dea9add9-9770-476c-a549-6dc87dde00d5	d82cc713-180d-417d-b8ca-1cf069e77e95	2023-03-20 23:13:04.753422+00	2023-03-20 23:13:04.753422+00	\N	\N	(33.0934,-96.6454)	33.0934	-96.6454	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9839f63b-8455-4726-b088-ae399b4990b6	5e3db680-7f0e-46cc-8b94-2dd4ee1fd380	2023-03-20 23:13:05.755723+00	2023-03-20 23:13:05.755723+00	\N	\N	(40.6018,-75.5225)	40.6018	-75.5225	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
32211dbe-2d92-474d-8838-bed94ce55c77	51bf26a7-8498-42b8-8d4e-8daad15712c4	2023-03-20 23:13:06.767886+00	2023-03-20 23:13:06.767886+00	\N	\N	(34.077,-84.3033)	34.077	-84.3033	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
6fca8243-9d93-4259-8c89-96216b0dc103	f56945ee-3962-4f14-868e-ec0079e322fc	2023-03-20 23:13:07.757546+00	2023-03-20 23:13:07.757546+00	\N	\N	(34.6484,-99.3205)	34.6484	-99.3205	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
fa138663-6582-4419-8b8d-38a91881e7c5	2cb8232c-29c8-4233-b30f-3c834d255d83	2023-03-20 23:13:08.779852+00	2023-03-20 23:13:08.779852+00	\N	\N	(34.6381,-99.334)	34.6381	-99.334	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9a3f46f4-88ab-4d06-9950-e025157746fb	11270486-a62e-42cd-b216-bed934428bd7	2023-03-20 23:13:09.75131+00	2023-03-20 23:13:09.75131+00	\N	\N	(29.412,-95.2515)	29.412	-95.2515	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
40814e2d-d7f9-4715-8ec2-a93ccbe4bda8	d51c7c7e-e298-47ec-9045-f195690a301a	2023-03-20 23:13:10.74951+00	2023-03-20 23:13:10.74951+00	\N	\N	(35.1939,-101.7975)	35.1939	-101.7975	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3a710c74-5b91-41c9-ad84-2deb661c339e	e2150891-1293-46d3-8f66-fc41c067c0dc	2023-03-20 23:13:11.755553+00	2023-03-20 23:13:11.755553+00	\N	\N	(35.2309,-101.806)	35.2309	-101.806	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
1f36e7a0-e976-4290-8e37-8b6159ef9334	b8463d9d-0201-4b31-98d9-e3dc5ee58437	2023-03-20 23:13:12.757631+00	2023-03-20 23:13:12.757631+00	\N	\N	(35.2779,-101.83)	35.2779	-101.83	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
2c43cf4c-e921-470f-8887-b0d57435c87b	cc13d4db-0434-4799-8ac4-69bd71436660	2023-03-20 23:13:13.755205+00	2023-03-20 23:13:13.755205+00	\N	\N	(35.0763,-101.8349)	35.0763	-101.8349	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
6b87d750-b22f-4a53-ac4b-1bc32827f26f	ebb4767c-aa6e-485d-919c-de5379caadd6	2023-03-20 23:17:38.2664+00	2023-03-20 23:17:38.2664+00	\N	\N	(44.2425,-88.3564)	44.2425	-88.3564	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
b2a5c63a-948b-4505-97b0-7597eb03cc6f	bac74a3a-fc03-42bf-b48f-05a5a23128d5	2023-03-20 23:17:38.84836+00	2023-03-20 23:17:38.84836+00	\N	\N	(34.4698,-117.1927)	34.4698	-117.1927	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
cec57464-1b8d-4e14-b662-73b21ca39875	6b4ce741-d206-4f04-8cbf-c0510cb102d4	2023-03-20 23:17:39.447739+00	2023-03-20 23:17:39.447739+00	\N	\N	(45.0788,-93.1872)	45.0788	-93.1872	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
edd1eb00-efff-4d99-8227-a1d317179e6d	7e3a6cf5-1a4e-4487-aa76-31148721f223	2023-03-20 23:17:40.027787+00	2023-03-20 23:17:40.027787+00	\N	\N	(34.1566,-97.1792)	34.1566	-97.1792	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
e2c29e20-e83e-4005-98f6-b298f203aea2	c166afa5-0393-40f0-b931-9ca6c7e8d4f8	2023-03-20 23:17:40.591179+00	2023-03-20 23:17:40.591179+00	\N	\N	(36.18,-94.528)	36.18	-94.528	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
793cf6e6-3909-44d0-ae50-915d5ad029bc	0b3085b7-d7fb-47b0-923b-5cfa535356b5	2023-03-20 23:17:41.162895+00	2023-03-20 23:17:41.162895+00	\N	\N	(32.7204,-97.0826)	32.7204	-97.0826	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
b097b41a-181e-4569-a58b-d23356281e4a	d81ee725-438d-441f-9f98-fea913b925ff	2023-03-20 23:17:41.729065+00	2023-03-20 23:17:41.729065+00	\N	\N	(32.7582,-97.1003)	32.7582	-97.1003	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9d428e18-6b3b-486e-9cf0-0dfd0fc95366	2e73dd39-c0f6-4d3e-9527-528371bb27dc	2023-03-20 23:17:42.29306+00	2023-03-20 23:17:42.29306+00	\N	\N	(32.6954,-97.0876)	32.6954	-97.0876	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
